분야,사업내용,사업기간,직접수행,지자체보조,민간보조,출연,위탁,융자,지방비매칭,시행주체,지방비매칭여부,사업비,단위사업명,경비내역1,경비내역1사업비,경비내역2,경비내역2사업비,경비내역3,경비내역3사업비,경비내역4,경비내역4사업비,경비내역5,경비내역5사업비,경비내역6,경비내역6사업비,경비내역7,경비내역7사업비,경비내역8,경비내역8사업비,출처파일,매칭패턴,주요부처,사업비규모,사업유형,지역관련성,민간참여도,성과계획서매칭,해당_성과계획서_파일,PDF_매칭여부,PDF_사업명,PDF_예산_억원,PDF_예산_백만원,예산_검증상태,예산_오차율,PDF_출처페이지,예산_숫자,경북관련도점수,경북관련성_최종
,지역 특색이 담긴 정원기반 도시 조성,계속사업,Y,Y,Y,N,N,N,Y,지자체,205.29억원,"470,419,000천원",정원도시조성(자율),정원도시조성(자율),"8,747,000천원",정원 운영 및 박람회 지원(자율),"11,782,000천원",지역자율계정 세 출 합 계,"470,419,000천원",000 -,565천원,관(부문),202천원,6 예산안,202천원,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"직접수행, 민간보조",지자체,대규모(1000억원 이상),기타,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,470419000,40.0,C급_정책참고
,"도시숲 조성을 통해 도시열섬 완화, 미세먼지 저감 등 기후 변화 대응에 기여",계속사업,N,Y,N,N,N,N,Y,지자체,6.75억원,"881,655,000천원",도시바람길숲 조성(세종),도시바람길숲 조성(세종),"675,000천원",정원조성 및 관,"500,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),기타,일반,공공주도,부분매칭,,No,,0.0,0,,0.0,0,881655000,40.0,C급_정책참고
,다양한 분야의 전문인력 양성 및 양성된 인력의 효율적 활용 등,계속사업,N,N,Y,Y,N,N,N,"민간, 한국산업단지공단 등",,"1,001,282,000천원",한국산업기술대운영지원,한국산업기술대운영지원,"3,689,000천원",창의융합형공학인재양성지원,"10,753,000천원",산업혁신인재성장지원(R&D),"201,395,000천원",반도체인프라활용 현장인력양성사업,"4,311,000천원",시스템반도체 설계실무 인력양성사업,"2,771,000천원",대중소생산성혁,"1,996,000천원",해외인재유치사업,"3,448,000천원",반도체아카데미구축,"8,620,000천원",2. 2026년도 세입세출예산안사업별 설명서 4권.txt,민간보조,민간,대규모(1000억원 이상),교육/인재양성,일반,민간주도,매칭어려움,,No,,0.0,0,,0.0,0,1001282000,40.0,C급_정책참고
,지속가능한 뿌리산업 육성,계속사업,N,N,Y,Y,N,N,N,"민간, 한국생산기술연구원 등",,"516,239,000천원",뿌리산업경쟁력강화지원,뿌리산업경쟁력강화지원,"9,749,000천원",탄소산업진흥,"47,316,000천원",소부장공급망안정종합지원,"135,036,000천원",희소금속산업경쟁력강화지원,"1,071,000천원",뿌리산업 고도화를 위한 BIZ플랫폼 구축,"3,103,000천원",,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,출연,민간,대규모(1000억원 이상),지원/보조,일반,민간주도,매칭어려움,,No,,0.0,0,,0.0,0,516239000,40.0,C급_정책참고
,정직한 실패 기업인의 재도전을 지원하고 경영위기 기업의 위기극 복 등 지원,계속사업,Y,N,Y,Y,N,N,N,민간,,"113,615,000천원",중소기업 재기지원,중소기업 재기지원,"14,966,000천원",창업생태계기반,"113,615,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 민간보조, 출연",민간,대규모(1000억원 이상),지원/보조,일반,민간주도,매칭어려움,,No,,0.0,0,,0.0,0,113615000,40.0,C급_정책참고
,담보력이 취약한 중소기업에 보증 지원,계속사업,N,N,N,Y,N,N,N,신용보증기금 등,,"2,511,086,000천원",신용보증기금출연,신용보증기금출연,"80,000,000천원",기술보증기금출연,"60,000,000천원",매출채권보험계,"27,000,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,출연,기타,대규모(1000억원 이상),지원/보조,일반,공공주도,매칭어려움,,No,,0.0,0,,0.0,0,2511086000,40.0,C급_정책참고
,중소기업의 매출채권보험을 지원,계속사업,Y,N,Y,Y,N,N,N,신용보증기금,,"2,511,086,000천원",매출채권보험계정출연,매출채권보험계정출연,"27,000,000천원",중소기업경쟁력,"459,897,000천원",2100 중소기업기술개발지,"2,511,086,000천원",000 원,1천원,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 민간보조, 출연",기타,대규모(1000억원 이상),지원/보조,일반,공공주도,매칭어려움,,No,,0.0,0,,0.0,0,2511086000,40.0,C급_정책참고
,창업보육센터 및 산업혁신센터 운영,계속사업,N,N,Y,Y,N,N,N,민간,,"8,893,000천원",창업인프라지원(제주),창업인프라지원(제주),"100,000천원",지역산업경쟁력,"4,613,000천원",관(부문),119천원,중소기업및소상공인육성,"8,893,000천원",000 3300 지역중소기업육성,"4,613,000천원",,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,출연,민간,대규모(1000억원 이상),R&D/연구개발,일반,민간주도,매칭어려움,,No,,0.0,0,,0.0,0,8893000,40.0,B급_간접관련
,"지자체가 지역특성, 수요에 맞는 사회서비스를 직접 제공하여 일 자리 창출",계속사업,N,Y,N,N,N,N,Y,지자체,914억원,"2,797,883,000천원",기타경상이전수입,지역자율형 사회서비스 투자사업(자율),"213,210,000천원",사회복지전달체,"23,726,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),기타,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,2797883000,40.0,C급_정책참고
,"지자체가 지역특성, 수요에 맞는 사회서비스를 직접 제공하여 일 자리 창출",계속사업,N,Y,N,N,N,N,Y,지자체,914억원,"361,441,000천원",지역자율형 사회서비스 투자사업(자율),지역자율형 사회서비스 투자사업(자율),"213,210,000천원",사회복지전달체,"23,726,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),기타,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,361441000,40.0,C급_정책참고
,"노인적합형 일자리를 창출, 제공하여 노인의 사회활동, 건강증진 지원",계속사업,N,Y,N,N,N,N,Y,지자체,435억원,"57,365,000천원",노인일자리 및 사회활동지원(제주),노인일자리 및 사회활동지원(제주),"43,472,000천원",농어촌의료서비,"563,000천원",장(분야),090천원,000 관(부문),091천원,보건의료,"563,000천원",000 2700 공공보건의료확충,"563,000천원",,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),지원/보조,일반,공공주도,부분매칭,,No,,0.0,0,,0.0,0,57365000,40.0,C급_정책참고
,"시도 유통 식의약품 수거검사 등 이관 업무 수행을 위한 보조금( 인건비, 기본경비, 사업비)",계속사업,Y,Y,N,N,N,N,Y,지자체,0억원,"55,112,000천원",식의약품 안전 감시 및 대응(지역지원),식의약품 안전 감시 및 대응(지역지원),"3,730,000천원",집단급식소 위생,"51,382,000천원",1200 식생활영양 안전성,"51,382,000천원",000 제고,1천원,000 강화 -,360천원,관(부문),202천원,6 예산안,202천원,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),지원/보조,일반,공공주도,부분매칭,,No,,0.0,0,,0.0,0,55112000,40.0,C급_정책참고
,장래 용수부족이 예상되는 지역 공급,계속사업,Y,N,N,N,N,N,N,"민간, 한국수자원공사",,"556,322,000천원",광역상수도 확충,광역상수도 확충,"17,757,000천원",수자원 국제협력,"1,828,000천원",광역상수도 안정화,"48,705,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,직접수행,민간,대규모(1000억원 이상),기타,지역특화,민간주도,매칭어려움,,No,,0.0,0,,0.0,0,556322000,40.0,C급_정책참고
,"직업안정기관 운영, 일자리대책지원 및 지역일자리목표공시제, 대 학일자리플러스센터 운영 등",계속사업,Y,Y,Y,Y,N,N,Y,"국가, 지자체, 한국고용정보원",1.3억원,"85,872,000천원",직업안정기관운영(일반),직업안정기관운영(일반),"59,340,000천원",일자리대책지원및지역일자리목표공시제,"3,310,000천원",청년고용지원인프라 운영,"106,820,000천원",고용노동통계조,"30,384,000천원",,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,직접수행,고용노동부,대규모(1000억원 이상),지원/보조,지역특화,공공주도,매칭가능,[24]2026년도 성과계획서_고용노동부.pdf,No,,0.0,0,,0.0,0,85872000,40.0,C급_정책참고
,(예비)사회적기업에 대한 인건비 지원,계속사업,Y,Y,Y,Y,N,N,Y,지자체,107억원,"157,208,000천원",사회적기업육성(지특),사회적기업육성(지특),"32,100,000천원",지역고용촉진지,"125,108,000천원",855),2천원,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,"직접수행, 지자체보조, 민간보조, 출연, 지방비매칭",지자체,대규모(1000억원 이상),지원/보조,일반,공공주도,부분매칭,,No,,0.0,0,,0.0,0,157208000,40.0,C급_정책참고
,사법업무전산화,계속사업,Y,N,N,N,N,N,N,국가,,"17,321,000천원",사법업무 전산화(정보화),사법업무 전산화(정보화),"82,846,000천원",차세대전자소송시스템 구축(정보화),"30,177,000천원",가족등록업무전,"17,321,000천원",형사전자소송시스템 구축(정보화),"3,413,000천원",,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 1권.txt,직접수행,국가기관,대규모(1000억원 이상),기타,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,17321000,39.6,B급_간접관련
,"업무용 정보시스템, 통신망 전산장비의 운영 및 보안, 국민소통시 스템 운영, 통합콜센터 운영 등",계속사업,Y,N,Y,N,N,N,N,국가,,"10,372,000천원",행정정보시스템운영(정보화),행정정보시스템운영(정보화),"2,670,000천원",국민소통시스템 구축 및 운영(정보화),"3,895,000천원",통합콜센터시스템운영(정보화),"7,412,000천원",부패방지정보시스템운영(정보화),"1,274,000천원",행정심판시스템운영(정보화),"1,822,000천원",청렴권익대내외,"855,000천원",,,,,2. 2026년도 세입세출예산안사업별 설명서 1권.txt,"직접수행, 민간보조",국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,10372000,39.6,B급_간접관련
,방송통신재난관리를 통해 통신 서비스 및 국민의 안전성 제고,계속사업,Y,N,N,Y,N,N,N,"국가, 한국지능정보사회진흥원 등",,"14,861,000천원",방송통신재난관리(정보화),방송통신재난관리(정보화),"4,123,000천원",000 보화(정보화) -,101천원,관(부문),202천원,방송통신행정정,"14,861,000천원",6 예산안,202천원,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,직접수행,국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,14861000,39.6,B급_간접관련
,행정정보시스템의 유지 및 개선,계속사업,Y,N,N,N,N,N,N,국가,,"16,008,000천원",행정사무정보화(정보화),행정사무정보화(정보화),"9,676,000천원",전파업무정보화(정보화),"1,729,000천원",전파관리행정정보화(정보화),"1,064,000천원",과학기술정보통신부 정보보호(정보화),"2,392,000천원",정보사업비,"3,528,000천원",,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,직접수행,국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,16008000,39.6,B급_간접관련
,"지역별 과학관 등 과학문화체험 기회 제공, 지역 과학문화 인프라 확충 등",계속사업,Y,Y,Y,N,N,N,Y,"국가, 지자체, 한국과학관협회",67.5억원,"49,579,000천원",지역과학관건립,지역과학관건립,"10,500,000천원",지역과학관활성화기반조성,"4,910,000천원",과학관건립지원,"5,498,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,"지자체보조, 지방비매칭",국가기관,대규모(1000억원 이상),인프라/건설,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,49579000,39.6,C급_정책참고
,우편정보시스템 유지보수 및 성능개선,계속사업,Y,N,N,N,N,N,N,국가,,"28,274,000천원",우편업무정보화(정보화),우편업무정보화(정보화),"35,381,000천원",우정사무정보화,"28,274,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,직접수행,국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,28274000,39.6,B급_간접관련
,국방통합데이터센터 운영,계속사업,Y,N,N,N,N,N,N,국가,,"38,324,000천원",기본경비,기본경비,"246,000천원",국방통합데이터센터 사업 및 지원비,"78,329,000천원",육군종합보급창,"5,044,000천원",000 운영 -,394천원,관(부문),202천원,6 예산안,202천원,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,직접수행,국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,38324000,39.6,B급_간접관련
,"K-디지털 정부 해외 진출 기반 조성, 디지털 정부 분야 국제협력 강화 등",계속사업,Y,N,N,Y,N,N,N,"국가, 한국지능정보사회진흥원",,"39,095,000천원",전자정부글로벌아카데미운영(정보화),전자정부글로벌아카데미운영(정보화),"328,000천원",전자정부대외협력활동강화(정보화),"702,000천원",정보자원관리기,"39,095,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"직접수행, 출연",국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,39095000,39.6,B급_간접관련
,"국가도서관위원회 운영, 도서관 서비스 지원, 도서관 기반 조성 및 해외공공도서관 조성 등",계속사업,Y,Y,Y,N,N,N,Y,"국가, 지자체, 민간",6억원,"36,131,000천원",도서관 정책개발 및 서비스환경개선,도서관 정책개발 및 서비스환경개선,"12,414,000천원",해외 공공도서관 조성(ODA),"1,263,000천원",박물관 정책 활,"36,131,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"직접수행, 민간보조",국가기관,대규모(1000억원 이상),R&D/연구개발,전국단위,관민협력(3자),부분매칭,,No,,0.0,0,,0.0,0,36131000,39.6,C급_정책참고
,검역검사 업무 정보화,계속사업,Y,N,N,N,N,N,N,국가,,"26,834,000천원",검역본부정보화(정보화),검역본부정보화(정보화),"14,843,000천원",식물검역검사및,"26,834,000천원",103),2천원,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,직접수행,국가기관,대규모(1000억원 이상),기타,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,26834000,39.6,B급_간접관련
,어업지도관리시스템 운영 및 개선,계속사업,Y,N,Y,N,N,N,N,국가,,"14,613,000천원",어업지도정보화(정보화),어업지도정보화(정보화),"260,000천원",수협경제사업활,"8,275,000천원",3400 어업인소득안정지원,"14,613,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,민간보조,국가기관,대규모(1000억원 이상),운영/관리,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,14613000,39.6,B급_간접관련
,농업 경쟁력 제고 및 부가가치 향상을 위한 농업경영 기술 개발,계속사업,Y,Y,N,Y,N,N,Y,"국가, 민간",6.44억원,"17,120,000천원",농촌진흥사업정,농업빅데이터수집및생산성향상모델개발(R&D),"1,359,000천원",농촌진흥사업정,"17,120,000천원",관(부문),202천원,6 예산안,202천원,감 사 업 개 요 및 경 비 내 역 항(프로그램) 사업(단위사업),2천원,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"직접수행, 지자체보조, 지방비매칭",국가기관,대규모(1000억원 이상),R&D/연구개발,전국단위,관민협력(2자),부분매칭,,No,,0.0,0,,0.0,0,17120000,39.6,C급_정책참고
